Time,cellID,x,y
294.7,1,424.556,4.83457
294.8,1,424.76,5.00936
294.9,1,424.816,5.23383
295,1,425.012,5.31886
295.1,1,425.048,5.5372
295.2,1,425.306,5.40211
295.3,1,425.358,5.15734
295.4,1,425.582,5.36481
295.5,1,425.677,5.55906
295.6,1,425.851,5.29578
295.7,1,426.07,5.32233
295.8,1,426.231,5.18429
295.9,1,426.426,5.33864
296,1,426.577,5.13062
296.1,1,426.533,4.89077
296.2,1,426.683,5.24213
296.3,1,426.897,5.29321
296.4,1,426.829,4.94894
296.5,1,427.076,4.88909
296.6,1,427.291,4.93568
296.7,1,427.204,5.2376
296.8,1,427.5,5.14946
296.9,1,427.661,4.99732
297,1,427.622,4.75069
297.1,1,427.656,4.55364
297.2,1,427.931,4.72309
297.3,1,427.842,4.39959
297.4,1,427.848,4.79943
297.5,1,428.116,4.82865
297.6,1,428.288,4.93079
297.7,1,428.458,5.03672
297.8,1,428.657,4.89109
297.9,1,428.74,4.6807
298,1,428.974,4.70086
298.1,1,429.02,4.98454
298.2,1,429.215,5.07309
298.3,1,429.363,4.82048
298.4,1,429.493,4.66779
298.5,1,429.551,5.01199
298.6,1,429.708,4.6968
298.7,1,429.934,4.83796
298.8,1,430.104,4.95191
298.9,1,430.267,4.74444
299,1,430.299,5.07507
299.1,1,430.307,5.27928
299.2,1,430.566,5.05965
299.3,1,430.557,4.8116
299.4,1,430.83,4.89654
299.5,1,431.002,4.77501
299.6,1,431.2,4.7348
299.7,1,431.393,4.84278
299.8,1,431.5,4.5952
299.9,1,431.443,4.96857
300,1,431.705,5.00751
300.1,1,431.915,4.93611
300.2,1,432.03,5.15405
300.3,1,432.118,4.82989
300.4,1,432.35,4.82084
300.5,1,432.495,5.03177
300.6,1,432.65,5.15812
300.7,1,432.581,4.79618
300.8,1,432.729,4.63666
300.9,1,432.691,5.02288
301,1,432.917,4.73104
301.1,1,432.987,5.05688
301.2,1,433.09,5.22847
301.3,1,433.14,5.42462
301.4,1,433.362,5.48861
301.5,1,433.44,5.18423
301.6,1,433.674,5.18542
301.7,1,433.777,4.98881
301.8,1,433.879,4.81523
301.9,1,433.832,4.59814
302,1,433.982,4.95605
302.1,1,434.143,4.65809
302.2,1,434.197,4.45576
302.3,1,434.346,4.77831
302.4,1,434.387,4.4197
302.5,1,434.421,4.22158
302.6,1,434.621,4.51915
302.7,1,434.846,4.47268
302.8,1,435.022,4.34642
302.9,1,435.205,4.5066
303,1,435.359,4.29426
303.1,1,435.456,4.1107
303.2,1,435.646,4.35631
303.3,1,435.747,4.06429
303.4,1,435.892,4.36073
303.5,1,436.026,4.06717
303.6,1,436.224,4.0007
303.7,1,436.433,4.01075
303.8,1,436.58,4.19431
303.9,1,436.632,4.4058
304,1,436.842,4.15833
304.1,1,437.033,4.09292
304.2,1,437.18,3.95108
304.3,1,437.175,3.72075
304.4,1,437.17,3.51833
304.5,1,437.422,3.77035
304.6,1,437.58,3.54553
304.7,1,437.706,3.8201
304.8,1,437.851,3.53767
304.9,1,437.958,3.84883
305,1,438.148,3.60226
305.1,1,438.305,3.47761
305.2,1,438.421,3.76488
305.3,1,438.567,3.47672
305.4,1,438.625,3.81858
305.5,1,438.745,3.4762
305.6,1,438.935,3.73446
305.7,1,439.146,3.74257
305.8,1,439.148,4.00365
305.9,1,439.288,4.15465
306,1,439.497,4.20895
306.1,1,439.705,4.20862
306.2,1,439.816,4.40839
306.3,1,439.746,4.6368
306.4,1,439.996,4.37047
306.5,1,440.12,4.20898
306.6,1,440.163,4.00314
306.7,1,440.203,3.80615
306.8,1,440.422,4.07594
306.9,1,440.534,3.78884
307,1,440.66,3.6331
307.1,1,440.874,3.82291
307.2,1,440.91,3.51426
307.3,1,440.963,3.88906
307.4,1,440.997,3.50176
307.5,1,440.979,3.89923
307.6,1,441.115,4.06635
307.7,1,441.247,3.73551
307.8,1,441.323,3.54875
307.9,1,441.421,3.90186
308,1,441.555,3.57547
308.1,1,441.64,3.91715
308.2,1,441.889,3.78669
308.3,1,441.913,4.07434
308.4,1,441.988,4.2598
308.5,1,442.045,3.88317
308.6,1,442.294,3.87269
308.7,1,442.326,4.18011
308.8,1,442.453,3.84088
308.9,1,442.681,4.01953
309,1,442.885,4.00912
309.1,1,442.853,3.70971
309.2,1,443.011,3.56756
309.3,1,443.031,3.35817
309.4,1,443.077,3.16362
309.5,1,443.132,3.5501
309.6,1,443.377,3.58111
309.7,1,443.562,3.41971
309.8,1,443.7,3.65224
309.9,1,443.64,3.28841
310,1,443.88,3.56
310.1,1,444.091,3.43835
310.2,1,444.238,3.63332
310.3,1,444.242,3.28771
310.4,1,444.506,3.31996
310.5,1,444.584,3.09779
310.6,1,444.819,3.11696
310.7,1,444.805,3.42576
310.8,1,444.993,3.5379
310.9,1,445.11,3.70173
311,1,445.134,3.91113
311.1,1,445.315,3.60192
311.2,1,445.298,3.37771
311.3,1,445.535,3.6353
311.4,1,445.721,3.45335
311.5,1,445.791,3.74981
311.6,1,446.037,3.66928
311.7,1,445.98,3.96488
311.8,1,446.104,4.13238
311.9,1,446.192,3.77539
312,1,446.443,3.9174
312.1,1,446.472,4.17126
312.2,1,446.726,4.12491
312.3,1,446.656,4.40883
312.4,1,446.673,4.6081
312.5,1,446.878,4.71877
312.6,1,447.068,4.50163
312.7,1,447.136,4.80752
312.8,1,447.337,4.55932
312.9,1,447.458,4.83177
313,1,447.652,4.90449
313.1,1,447.649,5.14401
313.2,1,447.886,4.90698
313.3,1,448.097,4.97519
313.4,1,448.266,5.0997
313.5,1,448.269,5.34123
313.6,1,448.426,5.0118
313.7,1,448.638,4.96923
313.8,1,448.829,5.10818
313.9,1,448.992,5.23005
314,1,449.154,5.34816
314.1,1,449.178,5.01131
314.2,1,449.361,4.89871
314.3,1,449.587,4.94074
314.4,1,449.494,4.6497
314.5,1,449.775,4.8479
314.6,1,449.98,4.79188
314.7,1,450.096,4.59151
314.8,1,450.183,4.91537
314.9,1,450.194,5.12373
315,1,450.396,4.82582
315.1,1,450.392,4.60097
315.2,1,450.457,4.98495
315.3,1,450.689,5.0368
315.4,1,450.841,5.16888
315.5,1,451.042,5.21317
315.6,1,451.216,5.31438
315.7,1,451.42,5.20795
315.8,1,451.523,5.00488
315.9,1,451.704,5.24849
316,1,451.652,4.89367
316.1,1,451.751,4.71388
316.2,1,451.969,4.6484
316.3,1,452.09,4.91978
316.4,1,452.206,4.61029
316.5,1,452.354,4.47485
316.6,1,452.381,4.26228
316.7,1,452.526,4.11472
316.8,1,452.746,4.08621
316.9,1,452.667,4.4223
317,1,452.823,4.57569
317.1,1,453.067,4.45774
317.2,1,453.268,4.47021
317.3,1,453.352,4.70656
317.4,1,453.444,4.36961
317.5,1,453.584,4.22451
317.6,1,453.818,4.34024
317.7,1,453.751,4.02908
317.8,1,454.024,4.22576
317.9,1,454.079,4.45349
318,1,454.149,4.64172
318.1,1,454.186,4.84008
318.2,1,454.418,4.58939
318.3,1,454.535,4.86122
318.4,1,454.758,4.71465
318.5,1,454.961,4.76332
318.6,1,455.116,4.91334
318.7,1,455.304,4.73615
318.8,1,455.284,4.48625
318.9,1,455.559,4.61338
319,1,455.648,4.37051
319.1,1,455.766,4.68803
319.2,1,455.999,4.66821
319.3,1,456.107,4.86656
319.4,1,456.221,5.03181
319.5,1,456.445,5.0457
319.6,1,456.473,4.74065
319.7,1,456.586,5.08959
319.8,1,456.821,5.09068
319.9,1,456.919,5.29145
320,1,457.005,4.95553
320.1,1,457.05,4.75749
320.2,1,457.264,4.67958
320.3,1,457.473,4.66303
320.4,1,457.674,4.65664
320.5,1,457.858,4.76425
320.6,1,457.965,4.50937
320.7,1,458.112,4.373
320.8,1,458.33,4.52009
320.9,1,458.342,4.21451
321,1,458.359,4.60304
321.1,1,458.547,4.723
321.2,1,458.509,4.35179
321.3,1,458.604,4.73238
321.4,1,458.781,4.4266
321.5,1,458.988,4.38476
321.6,1,459.023,4.69407
321.7,1,459.182,4.38103
321.8,1,459.407,4.52139
321.9,1,459.569,4.65018
322,1,459.668,4.36449
322.1,1,459.669,4.73637
322.2,1,459.728,4.92775
322.3,1,459.887,4.59597
322.4,1,459.964,4.94032
322.5,1,460.189,4.98054
322.6,1,460.336,4.75494
322.7,1,460.437,4.57589
322.8,1,460.626,4.48829
322.9,1,460.678,4.81217
323,1,460.691,4.42844
323.1,1,460.969,4.49027
323.2,1,460.918,4.79853
323.3,1,461.182,4.80821
323.4,1,461.345,4.92683
323.5,1,461.487,5.07159
323.6,1,461.7,5.0869
323.7,1,461.9,5.10695
323.8,1,462.005,5.31174
323.9,1,461.993,5.53303
324,1,462.139,5.18403
324.1,1,462.322,5.08515
324.2,1,462.505,5.29118
324.3,1,462.51,4.95749
324.4,1,462.703,5.25255
324.5,1,462.913,5.08948
324.6,1,463.094,5.23942
324.7,1,463.238,5.01479
324.8,1,463.453,5.01728
324.9,1,463.654,5.01121
325,1,463.809,5.17787
325.1,1,463.927,4.90359
325.2,1,464.076,5.18446
325.3,1,464.217,5.32689
325.4,1,464.288,5.52033
325.5,1,464.392,5.17299
325.6,1,464.491,4.99963
325.7,1,464.69,5.25454
325.8,1,464.749,4.93437
325.9,1,464.983,5.12719
326,1,465.042,4.83393
326.1,1,465.29,4.94087
326.2,1,465.489,4.96645
326.3,1,465.599,4.74065
326.4,1,465.826,4.85133
326.5,1,465.888,5.09137
326.6,1,466.134,5.02791
326.7,1,466.28,5.1928
326.8,1,466.426,5.32991
326.9,1,466.64,5.34273
327,1,466.656,5.03868
327.1,1,466.801,5.36962
327.2,1,466.943,5.5108
327.3,1,467.127,5.6015
327.4,1,467.341,5.5772
327.5,1,467.438,5.34048
327.6,1,467.637,5.55896
327.7,1,467.823,5.63201
327.8,1,467.925,5.82152
327.9,1,467.997,5.47783
328,1,467.955,5.86685
328.1,1,467.985,5.46845
328.2,1,468.266,5.49521
328.3,1,468.451,5.62111
328.4,1,468.634,5.47178
328.5,1,468.789,5.67956
328.6,1,468.851,5.36017
328.7,1,468.969,5.19794
328.8,1,468.993,5.57053
328.9,1,469.263,5.51811
329,1,469.378,5.71364
329.1,1,469.408,5.9261
329.2,1,469.606,6.02221
329.3,1,469.653,5.68562
329.4,1,469.867,5.61944
329.5,1,470.077,5.72422
329.6,1,470.044,5.41408
329.7,1,470.219,5.28521
329.8,1,470.379,5.55907
329.9,1,470.596,5.55872
330,1,470.791,5.6035
330.1,1,470.954,5.43207
330.2,1,471.023,5.73815
330.3,1,471.252,5.75852
330.4,1,471.257,6.0066
330.5,1,471.358,5.6436
330.6,1,471.568,5.89172
330.7,1,471.753,5.96937
330.8,1,471.885,5.72392
330.9,1,471.922,5.51247
331,1,472.146,5.75253
331.1,1,472.352,5.76988
331.2,1,472.485,5.93927
331.3,1,472.482,5.5847
331.4,1,472.688,5.48997
331.5,1,472.911,5.57249
331.6,1,473.08,5.43402
331.7,1,473.266,5.36019
331.8,1,473.444,5.53164
331.9,1,473.611,5.33335
332,1,473.775,5.21769
332.1,1,473.908,5.0654
332.2,1,473.995,5.38883
332.3,1,474.241,5.32635
332.4,1,474.352,5.10537
332.5,1,474.48,5.40177
332.6,1,474.648,5.13906
332.7,1,474.659,5.48813
332.8,1,474.921,5.46278
332.9,1,474.942,5.16381
333,1,475.151,5.08651
333.1,1,475.262,4.91378
333.2,1,475.492,5.04792
333.3,1,475.669,4.9093
333.4,1,475.755,4.70785
333.5,1,475.73,4.49022
333.6,1,475.773,4.29445
333.7,1,475.926,4.63873
333.8,1,476.166,4.51093
333.9,1,476.316,4.69257
334,1,476.461,4.44137
334.1,1,476.678,4.4451
334.2,1,476.881,4.46649
334.3,1,476.974,4.23722
334.4,1,477.004,4.5982
334.5,1,477.251,4.39085
334.6,1,477.362,4.20797
334.7,1,477.51,4.07321
334.8,1,477.491,4.43785
334.9,1,477.768,4.28009
335,1,477.915,4.47254
335.1,1,478.133,4.40025
335.2,1,478.274,4.22664
335.3,1,478.301,4.00612
335.4,1,478.523,4.2538
335.5,1,478.52,4.49073
335.6,1,478.784,4.4631
335.7,1,478.971,4.53707
335.8,1,479.175,4.53217
335.9,1,479.14,4.23005
336,1,479.415,4.37041
336.1,1,479.323,4.65611
336.2,1,479.514,4.32686
336.3,1,479.599,4.14318
336.4,1,479.576,3.93108
336.5,1,479.856,3.94965
336.6,1,479.891,4.24649
336.7,1,480.113,4.29471
336.8,1,480.133,3.96895
336.9,1,480.167,3.77053
337,1,480.432,3.7832
337.1,1,480.634,3.77787
337.2,1,480.825,3.86462
337.3,1,481.005,3.72501
337.4,1,480.927,4.06281
337.5,1,480.958,3.66511
337.6,1,481.176,3.95704
337.7,1,481.394,3.83359
337.8,1,481.367,4.14473
337.9,1,481.543,3.8236
338,1,481.696,3.69392
338.1,1,481.903,3.86905
338.2,1,481.965,4.08976
338.3,1,482.195,4.10896
338.4,1,482.281,3.83421
338.5,1,482.521,3.90004
338.6,1,482.575,4.16189
338.7,1,482.795,4.20542
338.8,1,482.746,4.45945
338.9,1,482.801,4.65229
339,1,482.935,4.81082
339.1,1,483.183,4.7183
339.2,1,483.372,4.64026
339.3,1,483.503,4.86293
339.4,1,483.705,4.90991
339.5,1,483.675,4.57915
339.6,1,483.67,4.97653
339.7,1,483.708,5.17346
339.8,1,483.926,4.885
339.9,1,483.855,5.24811
340,1,484.109,5.30535
340.1,1,484.173,4.99276
340.2,1,484.172,4.78353
340.3,1,484.386,4.69008
340.4,1,484.321,5.05389
340.5,1,484.519,5.17611
340.6,1,484.752,5.10171
340.7,1,484.943,5.03263
340.8,1,485.071,4.85751
340.9,1,485.032,5.22148
341,1,485.116,4.83802
341.1,1,485.185,4.65023
341.2,1,485.387,4.92945
341.3,1,485.339,4.56934
341.4,1,485.624,4.72347
341.5,1,485.759,4.89372
341.6,1,485.916,5.01787
341.7,1,486.12,5.05788
341.8,1,486.217,4.7927
341.9,1,486.373,4.66557
342,1,486.304,4.43364
342.1,1,486.522,4.32977
342.2,1,486.637,4.63173
342.3,1,486.811,4.73858
342.4,1,486.933,4.45413
342.5,1,487.055,4.7615
342.6,1,487.119,4.95527
342.7,1,487.271,4.63592
342.8,1,487.358,4.45373
342.9,1,487.608,4.5407
343,1,487.754,4.36966
343.1,1,487.928,4.27045
343.2,1,488.13,4.40778
343.3,1,488.047,4.6791
343.4,1,488.176,4.31063
343.5,1,488.302,4.64751
343.6,1,488.423,4.32325
343.7,1,488.569,4.18548
343.8,1,488.56,4.55223
343.9,1,488.774,4.26638
344,1,488.913,4.12147
344.1,1,489.114,4.06652
344.2,1,489.315,4.03905
344.3,1,489.431,4.27258
344.4,1,489.394,3.90436
344.5,1,489.442,3.70951
344.6,1,489.697,3.92743
344.7,1,489.794,3.65379
344.8,1,489.793,3.43811
344.9,1,489.841,3.82783
345,1,489.931,3.45252
345.1,1,490.066,3.29992
345.2,1,490.261,3.21993
345.3,1,490.476,3.29861
345.4,1,490.568,3.05974
345.5,1,490.804,3.15353
345.6,1,490.861,2.89245
345.7,1,490.959,2.71795
345.8,1,490.914,2.50455
345.9,1,491.199,2.69334
346,1,491.135,2.36536
346.1,1,491.423,2.43364
346.2,1,491.538,2.23402
346.3,1,491.709,2.12807
346.4,1,491.802,1.94237
346.5,1,492.013,2.15667
346.6,1,492.219,2.16293
346.7,1,492.391,2.01654
346.8,1,492.597,2.00929
346.9,1,492.659,1.77316
347,1,492.906,1.8496
347.1,1,493.104,1.81897
347.2,1,493.221,1.62287
347.3,1,493.442,1.7581
347.4,1,493.445,1.45352
347.5,1,493.613,1.32533
347.6,1,493.752,1.61744
347.7,1,493.964,1.44021
347.8,1,494.102,1.28442
347.9,1,494.128,1.0662
348,1,494.391,1.19992
348.1,1,494.575,1.08648
348.2,1,494.773,1.0526
348.3,1,494.789,1.35271
348.4,1,494.889,1.52632
348.5,1,495.138,1.38223
348.6,1,495.265,1.59919
348.7,1,495.227,1.23542
348.8,1,495.499,1.42948
348.9,1,495.541,1.1304
349,1,495.546,0.923824
349.1,1,495.708,0.782001
349.2,1,495.685,1.15988
349.3,1,495.927,0.90072
349.4,1,496.122,0.844632
349.5,1,496.116,1.16806
349.6,1,496.157,0.780668
349.7,1,496.286,0.619533
349.8,1,496.38,0.442959
349.9,1,496.476,0.26786
350,1,496.53,0.0731127
350.1,1,496.68,0.404194
350.2,1,496.85,0.134491
350.3,1,496.987,-0.0125271
350.4,1,497.136,-0.146076
350.5,1,497.219,-0.333798
350.6,1,497.275,0.0310602
350.7,1,497.424,0.174111
350.8,1,497.662,0.0843917
350.9,1,497.805,0.264768
351,1,497.764,-0.0914878
351.1,1,498.017,0.144661
351.2,1,498.1,0.345158
351.3,1,498.133,-0.022961
351.4,1,498.169,0.364944
351.5,1,498.194,-0.0288646
351.6,1,498.191,0.369656
351.7,1,498.368,0.508375
351.8,1,498.487,0.188077
351.9,1,498.572,0.531012
352,1,498.731,0.226956
352.1,1,498.837,0.0551086
352.2,1,498.96,-0.10256
352.3,1,499.194,-0.0799701
352.4,1,499.393,-0.104632
352.5,1,499.425,-0.36001
352.6,1,499.619,-0.452486
352.7,1,499.838,-0.425404
352.8,1,499.921,-0.65211
352.9,1,499.944,-0.860895
353,1,500.031,-0.487853
353.1,1,500.28,-0.494728
353.2,1,500.427,-0.347266
353.3,1,500.637,-0.481438
353.4,1,500.783,-0.279755
353.5,1,500.901,-0.56313
353.6,1,501.049,-0.278883
353.7,1,501.256,-0.236928
353.8,1,501.324,-0.527469
353.9,1,501.497,-0.246021
354,1,501.627,-0.0930184
354.1,1,501.809,-0.330361
354.2,1,502.012,-0.187479
354.3,1,502.172,-0.374342
354.4,1,502.208,-0.596116
354.5,1,502.313,-0.767092
354.6,1,502.382,-0.955705
354.7,1,502.464,-1.13831
354.8,1,502.718,-1.10161
354.9,1,502.656,-1.38124
355,1,502.897,-1.44242
355.1,1,503.101,-1.30489
355.2,1,503.211,-1.11553
355.3,1,503.324,-1.42678
355.4,1,503.293,-1.04862
355.5,1,503.383,-0.865235
355.6,1,503.458,-0.679771
355.7,1,503.719,-0.816669
355.8,1,503.794,-1.04611
355.9,1,504.023,-0.878002
356,1,504.018,-0.620727
356.1,1,504.119,-0.985641
356.2,1,504.16,-0.607896
356.3,1,504.379,-0.873857
356.4,1,504.308,-1.11698
356.5,1,504.603,-0.996742
356.6,1,504.748,-1.17682
356.7,1,504.92,-1.27988
356.8,1,505.108,-1.35081
356.9,1,505.157,-1.04387
357,1,505.333,-0.930596
357.1,1,505.274,-0.698218
357.2,1,505.521,-0.635989
357.3,1,505.73,-0.753496
357.4,1,505.862,-0.925797
357.5,1,505.931,-0.599287
357.6,1,506.075,-0.916772
357.7,1,506.291,-0.94876
357.8,1,506.378,-0.672919
357.9,1,506.601,-0.653641
358,1,506.589,-0.398269
358.1,1,506.639,-0.204573
358.2,1,506.769,-0.557308
358.3,1,506.922,-0.690733
358.4,1,507.003,-0.878445
358.5,1,507.136,-0.553759
358.6,1,507.233,-0.888236
358.7,1,507.21,-1.1017
358.8,1,507.5,-0.990958
358.9,1,507.68,-0.886403
359,1,507.596,-1.22233
359.1,1,507.887,-1.18044
359.2,1,508.067,-1.27355
359.3,1,508.232,-1.38959
359.4,1,508.445,-1.36786
359.5,1,508.642,-1.30972
359.6,1,508.835,-1.39639
359.7,1,508.789,-1.66842
359.8,1,509.004,-1.75935
359.9,1,509.02,-1.98139
360,1,509.262,-1.76271
360.1,1,509.346,-1.55999
360.2,1,509.585,-1.60514
360.3,1,509.61,-1.3441
360.4,1,509.738,-1.1874
360.5,1,509.713,-1.56836
360.6,1,509.957,-1.3097
360.7,1,510.146,-1.242
360.8,1,510.061,-0.982316
360.9,1,510.118,-1.37636
361,1,510.256,-1.02304
361.1,1,510.458,-0.949084
361.2,1,510.59,-1.20956
361.3,1,510.73,-0.929053
361.4,1,510.918,-0.847689
361.5,1,510.892,-1.19223
361.6,1,510.876,-0.794285
361.7,1,510.883,-0.594381
361.8,1,511.18,-0.703299
361.9,1,511.378,-0.663141
362,1,511.451,-0.921374
362.1,1,511.534,-1.10428
362.2,1,511.646,-1.27083
362.3,1,511.878,-1.27977
362.4,1,511.975,-1.4791
362.5,1,512.203,-1.46993
362.6,1,512.405,-1.43967
362.7,1,512.519,-1.6533
362.8,1,512.684,-1.76738
362.9,1,512.862,-1.86034
363,1,512.946,-1.56129
363.1,1,512.98,-1.92979
363.2,1,513.164,-2.04495
363.3,1,513.392,-1.96304
363.4,1,513.439,-2.2288
363.5,1,513.69,-2.12341
363.6,1,513.827,-2.31276
363.7,1,513.907,-1.99699
363.8,1,514.133,-2.19269
363.9,1,514.316,-2.03966
364,1,514.259,-2.37636
364.1,1,514.332,-2.56469
364.2,1,514.386,-2.18018
364.3,1,514.648,-2.35602
364.4,1,514.562,-2.02968
364.5,1,514.663,-1.84825
364.6,1,514.831,-1.72102
364.7,1,514.878,-2.07162
364.8,1,515.054,-2.18935
364.9,1,515.178,-2.34676
365,1,515.37,-2.42657
365.1,1,515.421,-2.64151
365.2,1,515.425,-2.25672
365.3,1,515.587,-2.59638
365.4,1,515.66,-2.7855
365.5,1,515.688,-2.40462
365.6,1,515.901,-2.31779
365.7,1,515.929,-2.65963
365.8,1,516.19,-2.60753
365.9,1,516.116,-2.89267
366,1,516.19,-3.08169
366.1,1,516.452,-3.06358
366.2,1,516.6,-2.86362
366.3,1,516.807,-3.00469
366.4,1,516.924,-2.76656
366.5,1,517.149,-2.88895
366.6,1,517.251,-3.09442
366.7,1,517.249,-2.72716
366.8,1,517.255,-3.12352
366.9,1,517.52,-3.14483
367,1,517.604,-3.34807
367.1,1,517.626,-3.55593
367.2,1,517.808,-3.67451
367.3,1,517.96,-3.80525
367.4,1,518.118,-3.54778
367.5,1,518.29,-3.77787
367.6,1,518.505,-3.68644
367.7,1,518.688,-3.59684
367.8,1,518.641,-3.927
367.9,1,518.817,-4.05931
368,1,518.91,-3.72655
368.1,1,518.971,-4.08934
368.2,1,518.938,-3.69687
368.3,1,518.99,-3.50161
368.4,1,519.271,-3.62727
368.5,1,519.469,-3.58408
368.6,1,519.38,-3.29562
368.7,1,519.584,-3.61202
368.8,1,519.815,-3.52959
368.9,1,519.777,-3.82657
369,1,519.861,-3.44754
369.1,1,519.872,-3.83773
369.2,1,520,-3.4753
369.3,1,520.018,-3.27044
369.4,1,520.005,-3.06815
369.5,1,520.279,-3.28337
369.6,1,520.336,-2.98515
369.7,1,520.586,-3.05773
369.8,1,520.764,-2.94919
369.9,1,520.752,-3.27595
370,1,521.024,-3.15505
370.1,1,521.04,-3.43986
370.2,1,521.131,-3.6184
370.3,1,521.118,-3.82668
370.4,1,521.388,-3.62116
370.5,1,521.51,-3.44789
370.6,1,521.465,-3.81628
370.7,1,521.74,-3.81377
370.8,1,521.868,-3.98239
370.9,1,521.927,-4.18439
371,1,521.958,-3.80432
371.1,1,522.055,-4.17484
371.2,1,522.244,-3.89072
371.3,1,522.33,-3.70288
371.4,1,522.535,-3.63538
371.5,1,522.746,-3.72155
371.6,1,522.773,-3.98192
371.7,1,522.834,-3.60928
371.8,1,523.017,-3.49675
371.9,1,523.224,-3.45706
372,1,523.31,-3.25247
372.1,1,523.502,-3.4958
372.2,1,523.546,-3.7127
372.3,1,523.635,-3.35251
372.4,1,523.609,-3.14298
372.5,1,523.884,-3.13673
372.6,1,524.09,-3.15659
372.7,1,524.272,-3.26416
372.8,1,524.242,-3.52315
372.9,1,524.468,-3.59456
373,1,524.578,-3.76891
373.1,1,524.659,-3.42961
373.2,1,524.75,-3.78271
373.3,1,524.942,-3.87574
373.4,1,525.041,-3.57408
373.5,1,525.193,-3.44164
373.6,1,525.36,-3.69592
373.7,1,525.552,-3.50676
373.8,1,525.684,-3.3482
373.9,1,525.746,-3.14759
374,1,525.977,-3.35391
374.1,1,526.184,-3.32421
374.2,1,526.147,-3.02762
374.3,1,526.154,-3.42415
374.4,1,526.406,-3.17731
374.5,1,526.612,-3.16366
374.6,1,526.792,-3.07134
374.7,1,526.799,-3.3921
374.8,1,527.057,-3.22714
374.9,1,527.15,-3.4834
375,1,527.376,-3.4837
375.1,1,527.561,-3.35423
375.2,1,527.646,-3.14795
375.3,1,527.85,-3.37101
375.4,1,527.909,-3.585
375.5,1,528.009,-3.75834
375.6,1,528.248,-3.58841
375.7,1,528.452,-3.60752
375.8,1,528.543,-3.37933
375.9,1,528.777,-3.42351
376,1,528.831,-3.17656
376.1,1,528.859,-3.55208
376.2,1,529.074,-3.63366
376.3,1,529.293,-3.55601
376.4,1,529.493,-3.55137
376.5,1,529.6,-3.33775
376.6,1,529.828,-3.37052
376.7,1,529.908,-3.62481
376.8,1,530.146,-3.50554
376.9,1,530.318,-3.39186
377,1,530.359,-3.1643
377.1,1,530.472,-2.9984
377.2,1,530.655,-2.89807
377.3,1,530.63,-3.25526
377.4,1,530.912,-3.16946
377.5,1,531.111,-3.18923
377.6,1,531.099,-2.89421
377.7,1,531.367,-2.94921
377.8,1,531.536,-2.82887
377.9,1,531.516,-2.58154
378,1,531.777,-2.77393
378.1,1,531.944,-2.59477
378.2,1,531.9,-2.9407
378.3,1,532.107,-3.0438
378.4,1,532.324,-2.90256
378.5,1,532.303,-3.21749
378.6,1,532.35,-3.41196
378.7,1,532.595,-3.1815
378.8,1,532.625,-3.50087
378.9,1,532.797,-3.62198
379,1,533.024,-3.58907
379.1,1,533.129,-3.35657
379.2,1,533.313,-3.59156
379.3,1,533.463,-3.35041
379.4,1,533.4,-3.71247
379.5,1,533.66,-3.47197
379.6,1,533.803,-3.32768
379.7,1,533.943,-3.18438
379.8,1,534.145,-3.13187
379.9,1,534.34,-3.26105
380,1,534.537,-3.29895
380.1,1,534.621,-3.03778
380.2,1,534.737,-2.87504
380.3,1,534.807,-2.68488
380.4,1,534.816,-2.47961
380.5,1,535.092,-2.51826
380.6,1,535.046,-2.24273
380.7,1,535.05,-2.64047
380.8,1,535.068,-2.83972
380.9,1,535.357,-2.69893
381,1,535.459,-2.49058
381.1,1,535.566,-2.80913
381.2,1,535.611,-3.00927
381.3,1,535.855,-3.02657
381.4,1,535.887,-3.26245
381.5,1,535.946,-2.88866
381.6,1,536.13,-3.18896
381.7,1,536.207,-3.3803
381.8,1,536.457,-3.29935
381.9,1,536.511,-3.0397
382,1,536.692,-2.93597
382.1,1,536.907,-3.06881
382.2,1,537.023,-2.83526
382.3,1,537.086,-2.63701
382.4,1,537.288,-2.55599
382.5,1,537.266,-2.31899
382.6,1,537.494,-2.58587
382.7,1,537.448,-2.82731
382.8,1,537.517,-2.43935
382.9,1,537.592,-2.2533
383,1,537.701,-2.08347
383.1,1,537.797,-2.43452
383.2,1,538.026,-2.23012
383.3,1,538.227,-2.33104
383.4,1,538.154,-2.01142
383.5,1,538.269,-2.38451
383.6,1,538.355,-2.56516
383.7,1,538.601,-2.38983
383.8,1,538.569,-2.71103
383.9,1,538.841,-2.54829
384,1,539.042,-2.58977
384.1,1,539.196,-2.74378
384.2,1,539.247,-2.95772
384.3,1,539.496,-2.80949
384.4,1,539.623,-3.02783
384.5,1,539.791,-2.78574
384.6,1,540.01,-2.85571
384.7,1,540.168,-2.69819
384.8,1,540.38,-2.78439
384.9,1,540.58,-2.79028
385,1,540.779,-2.80907
385.1,1,540.824,-3.06385
385.2,1,540.985,-2.76117
385.3,1,541.16,-2.65955
385.4,1,541.315,-2.90157
385.5,1,541.379,-3.10414
385.6,1,541.55,-3.22155
385.7,1,541.719,-3.33058
385.8,1,541.684,-3.56788
385.9,1,541.758,-3.18259
386,1,541.894,-3.52811
386.1,1,542.026,-3.67874
386.2,1,542.117,-3.85883
386.3,1,542.259,-4.00195
386.4,1,542.493,-3.95951
386.5,1,542.447,-4.24338
386.6,1,542.729,-4.14874
386.7,1,542.851,-4.34963
